corpus,llm,llm_dir,threat_model,seed,document_idx,exemplar_length,accuracy@1,accuracy@5,true_class_confidence,entropy,bertscore,pinc,sample_id,binary_acc1,binary_acc5
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,20,430,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,288,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,0,1030,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,399,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,1,1167,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,148,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,2,1326,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,330,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,3,311,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,295,1,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,4,1492,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,29,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,5,1692,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,240,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,6,230,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,228,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,7,1084,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,375,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,8,2231,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,365,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,9,955,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,431,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,10,500,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,485,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,11,1651,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,306,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,12,1828,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,253,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,13,240,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,91,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,14,2585,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,197,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,15,344,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,1,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,16,1097,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,15,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,17,1415,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,187,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,18,731,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,440,1,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,19,781,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,300,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,101089,20,1641,0.14285714285714285,0.42857142857142855,0.15437985956668854,1.651777744293213,0.7649042010307312,0.6911258870881943,445,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,0,938,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,482,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,1,1484,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,80,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,2,349,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,392,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,3,2009,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,108,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,4,779,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,100,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,5,1326,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,330,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,6,1530,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,155,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,7,455,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,379,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,8,2056,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,233,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,9,311,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,295,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,10,1444,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,27,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,11,284,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,256,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,12,390,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,277,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,13,2296,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,480,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,14,545,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,223,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,15,1826,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,364,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,16,2629,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,400,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,17,231,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,186,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,18,1644,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,313,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,19,539,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,463,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,95617,20,1542,0.19047619047619047,0.42857142857142855,0.2100726068019867,1.6873140335083008,0.7678550481796265,0.6914489816405771,243,0,0
